2015-02-04 07:08:31: -- Analysis Started by User
2015-02-04 07:08:32: Changes: 6,797, Conflicts: 0, CopyTime: 0, CopyState: 748/262, Errors: 0, All: 7816
2015-02-04 07:08:32: Left to Right: Copy File: 6797 Copy State: 748 
2015-02-04 07:08:32: -- Analysis Complete. Time 00:00:01, Speed: 6,800 files/s
2015-02-04 07:08:32: 
2015-02-04 07:08:34: == Sync Started by User
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Assets/SmallLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Assets/SmallLogo.scale-240.png'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Assets/SplashScreen.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Assets/SplashScreen.scale-240.png'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Assets/Square71x71Logo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Assets/Square71x71Logo.scale-240.png'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Assets/StoreLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Assets/StoreLogo.scale-240.png'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Assets/WideLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Assets/WideLogo.scale-240.png'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/App.xbf' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/App.xbf'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/AppxManifest.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/AppxManifest.xml'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/MainPage.xbf' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/MainPage.xbf'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/resources.pri' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/resources.pri'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.build.appxrecipe' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.build.appxrecipe'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.exe' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.exe'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.pdb' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.pdb'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.xr.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/bin/Debug/Switch-01.xr.xml'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/MainPage.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/MainPage.xaml'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/MainPage.xaml.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/MainPage.xaml.cs'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.g.cs'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.g.i.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.g.i.cs'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.xaml'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.xbf' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/App.xbf'
2015-02-04 07:10:25: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/intermediatexaml/Switch-01.exe' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/intermediatexaml/Switch-01.exe'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/intermediatexaml/Switch-01.pdb' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/intermediatexaml/Switch-01.pdb'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/layout.resfiles' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/layout.resfiles'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/layout.resfiles.intermediate' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/layout.resfiles.intermediate'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.g.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.g.i.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.g.i.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.xaml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.xbf' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MainPage.xbf'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MultipleQualifiersPerDimensionFound.txt' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/MultipleQualifiersPerDimensionFound.txt'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/pri.resfiles' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/pri.resfiles'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/pri.resfiles.intermediate' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/pri.resfiles.intermediate'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/priconfig.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/priconfig.xml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/priconfig.xml.intermediate' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/priconfig.xml.intermediate'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/ProjectArchitectures.txt' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/ProjectArchitectures.txt'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/qualifiers.txt' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/qualifiers.txt'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/qualifiers.txt.intermediate' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/qualifiers.txt.intermediate'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/resources.resfiles' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/resources.resfiles'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/resources.resfiles.intermediate' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/resources.resfiles.intermediate'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.csproj.FileListAbsolute.txt' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.csproj.FileListAbsolute.txt'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.exe' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.exe'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.pdb' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.pdb'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.xr.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/Switch-01.xr.xml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/XamlSaveStateFile.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/XamlTypeInfo.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Package.appxmanifest' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Package.appxmanifest'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Properties/AssemblyInfo.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Properties/AssemblyInfo.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01/Switch-01.csproj' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01/Switch-01.csproj'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01.sln' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01.sln'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Switch/Switch-01/Switch-01.v12.suo' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Switch/Switch-01/Switch-01.v12.suo'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/App.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/App.xaml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/App.xaml.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/App.xaml.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/Logo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/Logo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/SmallLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/SmallLogo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/SplashScreen.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/SplashScreen.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/Square71x71Logo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/Square71x71Logo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/StoreLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/StoreLogo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Assets/WideLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Assets/WideLogo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/MainPage.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/MainPage.xaml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/MainPage.xaml.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/MainPage.xaml.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/App.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/App.g.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/App.g.i.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/App.g.i.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/MainPage.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/MainPage.g.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/MainPage.g.i.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/MainPage.g.i.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_036C0B5B-1481-4323-8D20-8F5ADCB23D92.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_5937a670-0e60-4077-877b-f7221da3dda1.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/TemporaryGeneratedFile_E7A71F73-0F8D-4B9B-B56E-8E70B10BC5D3.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/XamlSaveStateFile.xml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/XamlSaveStateFile.xml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/XamlTypeInfo.g.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/obj/Debug/XamlTypeInfo.g.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Package.appxmanifest' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Package.appxmanifest'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Properties/AssemblyInfo.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Properties/AssemblyInfo.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01/Tema-01.csproj' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01/Tema-01.csproj'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01.sln' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01.sln'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-01/Tema-01.v12.suo' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-01/Tema-01.v12.suo'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-02/Tema-02/App.xaml' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-02/Tema-02/App.xaml'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-02/Tema-02/App.xaml.cs' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-02/Tema-02/App.xaml.cs'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-02/Tema-02/Assets/Logo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-02/Tema-02/Assets/Logo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-02/Tema-02/Assets/SmallLogo.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-02/Tema-02/Assets/SmallLogo.scale-240.png'
2015-02-04 07:10:26: Copy New 'C:/Users/soaresal/Documents/GitHub/WindowsPhone/Exemplos/Temas/Tema-02/Tema-02/Assets/SplashScreen.scale-240.png' -> 'C:/Work/_HPES/Treinamentos HP-ES/Windows Phone 8.1/Exemplos/Temas/Tema-02/Tema-02/Assets/SplashScreen.scale-240.png'
